,competitiveStats.awards.cards,competitiveStats.awards.medals,competitiveStats.awards.medalsBronze,competitiveStats.awards.medalsGold,competitiveStats.awards.medalsSilver,competitiveStats.careerStats.allHeroes.assists.defensiveAssists,competitiveStats.careerStats.allHeroes.assists.healingDone,competitiveStats.careerStats.allHeroes.assists.offensiveAssists,competitiveStats.careerStats.allHeroes.average.allDamageDoneAvgPer10Min,competitiveStats.careerStats.allHeroes.average.barrierDamageDoneAvgPer10Min,competitiveStats.careerStats.allHeroes.average.deathsAvgPer10Min,competitiveStats.careerStats.allHeroes.average.eliminationsAvgPer10Min,competitiveStats.careerStats.allHeroes.average.finalBlowsAvgPer10Min,competitiveStats.careerStats.allHeroes.average.healingDoneAvgPer10Min,competitiveStats.careerStats.allHeroes.average.heroDamageDoneAvgPer10Min,competitiveStats.careerStats.allHeroes.average.objectiveKillsAvgPer10Min,competitiveStats.careerStats.allHeroes.average.soloKillsAvgPer10Min,competitiveStats.careerStats.allHeroes.best.allDamageDoneMostInGame,competitiveStats.careerStats.allHeroes.best.barrierDamageDoneMostInGame,competitiveStats.careerStats.allHeroes.best.defensiveAssistsMostInGame,competitiveStats.careerStats.allHeroes.best.eliminationsMostInGame,competitiveStats.careerStats.allHeroes.best.finalBlowsMostInGame,competitiveStats.careerStats.allHeroes.best.healingDoneMostInGame,competitiveStats.careerStats.allHeroes.best.heroDamageDoneMostInGame,competitiveStats.careerStats.allHeroes.best.killsStreakBest,competitiveStats.careerStats.allHeroes.best.meleeFinalBlowsMostInGame,competitiveStats.careerStats.allHeroes.best.multikillsBest,competitiveStats.careerStats.allHeroes.best.objectiveKillsMostInGame,competitiveStats.careerStats.allHeroes.best.offensiveAssistsMostInGame,competitiveStats.careerStats.allHeroes.best.soloKillsMostInGame,competitiveStats.careerStats.allHeroes.best.turretsDestroyedMostInGame,competitiveStats.careerStats.allHeroes.combat.barrierDamageDone,competitiveStats.careerStats.allHeroes.combat.damageDone,competitiveStats.careerStats.allHeroes.combat.deaths,competitiveStats.careerStats.allHeroes.combat.eliminations,competitiveStats.careerStats.allHeroes.combat.finalBlows,competitiveStats.careerStats.allHeroes.combat.heroDamageDone,competitiveStats.careerStats.allHeroes.combat.meleeFinalBlows,competitiveStats.careerStats.allHeroes.combat.multikills,competitiveStats.careerStats.allHeroes.combat.objectiveKills,competitiveStats.careerStats.allHeroes.combat.soloKills,competitiveStats.careerStats.allHeroes.game.gamesLost,competitiveStats.careerStats.allHeroes.game.gamesPlayed,competitiveStats.careerStats.allHeroes.game.gamesTied,competitiveStats.careerStats.allHeroes.game.gamesWon,competitiveStats.careerStats.allHeroes.matchAwards.cards,competitiveStats.careerStats.allHeroes.matchAwards.medals,competitiveStats.careerStats.allHeroes.matchAwards.medalsBronze,competitiveStats.careerStats.allHeroes.matchAwards.medalsGold,competitiveStats.careerStats.allHeroes.matchAwards.medalsSilver,competitiveStats.games.played,competitiveStats.games.won,gamesWon,level,prestige
13864,21.0,108.0,36.0,42.0,30.0,216.0,43603.0,157.0,12932.0,3410.0,6.98,23.88,11.13,914.0,9248.0,7.75,1.49,26743.0,10036.0,26.0,58.0,30.0,7494.0,21523.0,18.0,4.0,4.0,25.0,16.0,30.0,9.0,162762.0,441422.0,333.0,1140.0,531.0,441422.0,25.0,23.0,370.0,71.0,21.0,37.0,2.0,14.0,21.0,108.0,36.0,42.0,30.0,37.0,14.0,1131.0,54.0,4.0
341,8.0,36.0,11.0,21.0,4.0,301.0,145608.0,16.0,8514.0,1937.0,4.92,22.32,3.82,12355.0,6468.0,11.96,0.17,16505.0,3924.0,45.0,42.0,11.0,23688.0,12559.0,20.0,1.0,4.0,27.0,12.0,11.0,2.0,22832.0,76222.0,58.0,263.0,45.0,76222.0,1.0,7.0,141.0,2.0,3.0,10.0,1.0,6.0,8.0,36.0,11.0,21.0,4.0,10.0,6.0,3272.0,87.0,12.0
5300,4.0,35.0,8.0,14.0,13.0,91.0,35112.0,56.0,9279.0,2773.0,4.81,16.93,7.31,2251.0,6445.0,5.77,2.05,26978.0,12306.0,25.0,36.0,25.0,14398.0,14650.0,23.0,2.0,3.0,19.0,17.0,25.0,4.0,43247.0,100536.0,75.0,264.0,114.0,100536.0,5.0,1.0,90.0,32.0,5.0,14.0,1.0,8.0,4.0,35.0,8.0,14.0,13.0,14.0,8.0,2383.0,3.0,10.0
3244,0.0,4.0,0.0,3.0,1.0,7.0,41762.0,3.0,8676.0,2503.0,11.63,10.5,4.88,2052.0,6173.0,3.75,1.88,10776.0,3169.0,7.0,15.0,8.0,12768.0,7607.0,5.0,2.0,4.0,6.0,3.0,8.0,4.0,6671.0,16457.0,31.0,28.0,13.0,16457.0,7.0,6.0,10.0,5.0,3.0,3.0,2.0,10.0,7.0,4.0,13.0,3.0,1.0,3.0,0.0,4307.0,98.0,17.0
8977,1.0,12.0,7.0,2.0,3.0,10.0,16262.0,31.0,7947.0,2701.0,6.64,12.5,5.66,3175.0,5215.0,2.54,0.39,13960.0,4446.0,10.0,24.0,15.0,5519.0,9731.0,7.0,2.0,4.0,6.0,10.0,15.0,4.0,13834.0,26706.0,34.0,64.0,29.0,26706.0,3.0,6.0,13.0,2.0,3.0,4.0,2.0,1.0,1.0,12.0,7.0,2.0,3.0,4.0,1.0,1668.0,28.0,8.0
11946,8.0,67.0,21.0,9.0,37.0,240.0,147106.0,158.0,4259.0,1654.0,10.02,7.11,2.33,4286.0,2543.0,3.38,0.2,12132.0,7094.0,28.0,18.0,9.0,14848.0,6475.0,18.0,1.0,4.0,10.0,16.0,9.0,3.0,56758.0,87295.0,344.0,244.0,80.0,87295.0,2.0,6.0,116.0,7.0,25.0,33.0,1.0,7.0,8.0,67.0,21.0,9.0,37.0,33.0,7.0,813.0,29.0,3.0
642,2.0,21.0,11.0,2.0,8.0,128.0,41129.0,96.0,6961.0,2210.0,7.22,14.99,5.18,2090.0,4436.0,7.57,1.02,19013.0,5470.0,30.0,38.0,18.0,7968.0,12770.0,38.0,3.0,3.0,20.0,21.0,18.0,3.0,43497.0,87305.0,142.0,295.0,102.0,87305.0,8.0,5.0,149.0,20.0,7.0,16.0,2.0,9.0,2.0,21.0,11.0,2.0,8.0,16.0,9.0,294.0,10.0,1.0
5213,64.0,662.0,215.0,235.0,211.0,1031.0,352482.0,681.0,10910.0,3337.0,7.0,19.12,9.2,1136.0,7301.0,6.0,1.82,35201.0,13259.0,40.0,56.0,38.0,23012.0,23616.0,23.0,5.0,5.0,26.0,36.0,38.0,24.0,1034893.0,2264719.0,2171.0,5929.0,2853.0,2264719.0,134.0,84.0,1860.0,563.0,136.0,265.0,3.0,126.0,64.0,662.0,215.0,235.0,211.0,265.0,126.0,2746.0,28.0,10.0
4188,1.0,3.0,2.0,1.0,0.0,98.0,41762.0,58.0,6440.0,3671.0,10.01,2.94,1.18,2052.0,2746.0,1.77,1.13,8332.0,5241.0,26.0,3.0,2.0,12768.0,3058.0,2.0,2.0,4.0,2.0,13.0,2.0,4.0,6235.0,4663.0,17.0,5.0,2.0,4663.0,7.0,6.0,3.0,20.5,2.0,2.0,2.0,10.0,1.0,3.0,2.0,1.0,13.0,2.0,0.0,3119.0,64.0,11.0
4174,19.0,56.0,11.0,36.0,9.0,565.0,262350.0,77.0,4942.0,1741.0,4.79,9.02,2.13,8216.0,3022.0,6.23,0.03,31025.0,16182.0,46.0,39.0,12.0,24034.0,14710.0,12.0,1.0,4.0,26.0,11.0,12.0,5.0,55579.0,96494.0,153.0,288.0,68.0,96494.0,2.0,4.0,199.0,1.0,12.0,27.0,1.0,14.0,19.0,56.0,11.0,36.0,9.0,27.0,14.0,692.0,87.0,2.0
3300,2.0,25.0,11.0,6.0,8.0,7.0,13596.0,15.0,9783.0,2676.0,9.2,16.33,7.26,851.0,6995.0,4.44,1.0,20558.0,8873.0,7.0,35.0,15.0,9466.0,14952.0,11.0,3.0,4.0,15.0,7.0,15.0,3.0,42766.0,111777.0,147.0,261.0,116.0,111777.0,8.0,2.0,71.0,16.0,12.0,14.0,2.0,2.0,2.0,25.0,11.0,6.0,8.0,14.0,2.0,1589.0,66.0,5.0
6485,47.0,374.0,137.0,113.0,124.0,233.0,103791.0,265.0,12908.0,3809.0,8.57,19.19,9.22,594.0,8170.0,7.01,1.77,42413.0,18621.0,33.0,59.0,28.0,20235.0,23551.0,20.0,2.0,5.0,27.0,26.0,28.0,9.0,665384.0,1427273.0,1497.0,3353.0,1611.0,1427273.0,32.0,53.0,1225.0,310.0,74.0,148.0,3.0,71.0,47.0,374.0,137.0,113.0,124.0,148.0,71.0,4185.0,99.0,12.0
5497,10.0,81.0,31.0,24.0,26.0,214.0,84256.0,171.0,11699.0,2831.0,7.55,11.89,4.54,1905.0,4851.0,3.57,0.9,67566.0,13188.0,26.0,30.0,11.0,11427.0,12972.0,10.0,2.0,4.0,16.0,17.0,11.0,1.0,125240.0,214566.0,334.0,526.0,201.0,214566.0,10.0,8.0,158.0,40.0,25.0,44.0,1.0,18.0,10.0,81.0,31.0,24.0,26.0,44.0,18.0,2114.0,7.0,9.0
1805,19.0,156.0,62.0,48.0,46.0,510.0,314305.0,159.0,11189.0,3845.0,7.09,18.39,7.71,4513.0,7191.0,7.49,1.02,33323.0,13818.0,48.0,49.0,26.0,22456.0,18729.0,21.0,1.0,4.0,27.0,21.0,26.0,7.0,267760.0,500809.0,494.0,1281.0,537.0,500809.0,1.0,13.0,522.0,71.0,27.0,60.0,1.0,32.0,19.0,156.0,62.0,48.0,46.0,60.0,32.0,1684.0,19.0,6.0
13911,3.0,15.0,3.0,2.0,10.0,50.0,20576.0,36.0,8384.0,2670.0,6.25,16.04,6.42,3475.0,5650.0,6.08,1.18,11790.0,4734.0,21.0,36.0,19.0,7721.0,8937.0,12.0,1.0,3.0,11.0,16.0,19.0,4.0,15807.0,33454.0,37.0,95.0,38.0,33454.0,1.0,1.0,36.0,7.0,4.0,6.0,2.0,2.0,3.0,15.0,3.0,2.0,10.0,6.0,2.0,1612.0,86.0,5.0
9913,12.0,30.0,8.0,16.0,6.0,309.0,149163.0,133.0,4581.0,1042.0,5.18,11.87,3.83,8048.0,3496.0,4.59,0.38,13331.0,3858.0,36.0,40.0,13.0,17971.0,9646.0,40.0,1.0,3.0,16.0,18.0,13.0,4.0,19309.0,64793.0,96.0,220.0,71.0,64793.0,1.0,2.0,85.0,7.0,7.0,17.0,2.0,10.0,12.0,30.0,8.0,16.0,6.0,17.0,10.0,2253.0,67.0,7.0
9709,1.0,7.0,4.0,2.0,1.0,98.0,1480.0,15.0,13730.0,4439.0,6.24,26.32,14.38,402.0,8835.0,7.06,3.8,23046.0,10995.0,26.0,48.0,35.0,1073.0,19071.0,11.0,3.0,3.0,19.0,10.0,35.0,2.0,16357.0,32555.0,23.0,97.0,53.0,32555.0,4.0,4.0,26.0,14.0,1.0,3.0,2.0,2.0,1.0,7.0,4.0,2.0,1.0,3.0,2.0,1360.0,12.0,5.0
5978,14.0,85.0,25.0,38.0,22.0,147.0,87585.0,121.0,11299.0,2889.0,8.05,20.1,8.74,2225.0,8148.0,5.89,1.68,27879.0,10481.0,22.0,45.0,27.0,13656.0,21456.0,18.0,2.0,3.0,15.0,24.0,27.0,6.0,113720.0,320729.0,317.0,791.0,344.0,320729.0,5.0,9.0,232.0,66.0,14.0,33.0,2.0,18.0,14.0,85.0,25.0,38.0,22.0,33.0,18.0,4022.0,55.0,12.0
3877,0.0,3.0,2.0,1.0,0.0,16.0,14590.0,15.0,3706.0,1671.0,4.57,7.83,1.96,9524.0,1942.0,5.22,1.13,5677.0,2559.0,16.0,12.0,3.0,14590.0,2976.0,5.0,2.0,4.0,8.0,15.0,3.0,3.0,2559.0,2976.0,7.0,12.0,3.0,2976.0,7.0,6.0,8.0,20.5,0.0,1.0,1.0,10.0,7.0,3.0,2.0,1.0,13.0,1.0,0.0,575.0,45.0,2.0
3346,62.0,405.0,90.0,197.0,118.0,657.0,119985.0,501.0,13482.0,4391.0,6.55,24.08,11.45,904.0,8995.0,7.72,1.6,36528.0,15060.0,24.0,62.0,35.0,9454.0,21422.0,23.0,7.0,5.0,28.0,18.0,35.0,12.0,582800.0,1193750.0,869.0,3196.0,1520.0,1193750.0,113.0,56.0,1024.0,212.0,38.0,119.0,3.0,78.0,62.0,405.0,90.0,197.0,118.0,119.0,78.0,525.0,93.0,1.0
13705,35.0,220.0,68.0,96.0,56.0,242.0,170730.0,290.0,12051.0,3363.0,7.9,21.91,11.53,2145.0,8434.0,5.58,2.49,41524.0,12002.0,27.0,69.0,38.0,20621.0,29581.0,20.0,10.0,4.0,20.0,26.0,38.0,6.0,267679.0,671335.0,629.0,1744.0,918.0,671335.0,63.0,16.0,444.0,198.0,30.0,67.0,2.0,37.0,35.0,220.0,68.0,96.0,56.0,67.0,37.0,239.0,89.0,0.0
7835,8.0,48.0,11.0,22.0,15.0,14.0,3893.0,10.0,13500.0,3323.0,5.77,29.07,15.03,255.0,9792.0,12.34,2.36,24599.0,8039.0,7.0,49.0,29.0,1831.0,17768.0,24.0,5.0,4.0,28.0,15.0,29.0,4.0,50638.0,149226.0,88.0,443.0,229.0,149226.0,10.0,5.0,188.0,36.0,3.0,13.0,2.0,10.0,8.0,48.0,11.0,22.0,15.0,13.0,10.0,172.0,73.0,0.0
11549,16.0,207.0,63.0,72.0,72.0,147.0,65774.0,89.0,10730.0,2817.0,7.11,17.45,8.85,741.0,7802.0,4.97,1.78,31060.0,13719.0,18.0,44.0,24.0,13460.0,22837.0,17.0,2.0,4.0,22.0,14.0,24.0,7.0,249953.0,692246.0,631.0,1548.0,785.0,692246.0,5.0,14.0,441.0,158.0,44.0,79.0,1.0,34.0,16.0,207.0,63.0,72.0,72.0,79.0,34.0,1587.0,25.0,6.0
11469,1.0,6.0,0.0,3.0,2.0,98.0,74.0,58.0,10183.0,972.0,8.78,24.65,14.18,25.1,9058.0,8.78,3.38,15625.0,1483.0,26.0,30.0,17.0,74.0,14728.0,14.0,1.0,3.0,15.0,13.0,17.0,4.0,2879.0,26824.0,26.0,73.0,42.0,26824.0,1.0,1.0,26.0,10.0,8.0,3.0,2.0,2.0,1.0,6.0,13.0,3.0,2.0,3.0,2.0,625.0,38.0,2.0
11235,0.0,5.0,1.0,0.0,4.0,1.0,1875.0,1.0,9240.0,4173.0,7.42,9.89,5.77,1545.0,4903.0,2.47,0.82,8853.0,3523.0,1.0,11.0,6.0,1875.0,5130.0,11.0,2.0,3.0,3.0,1.0,6.0,4.0,5062.0,5948.0,9.0,12.0,7.0,5948.0,7.0,1.0,3.0,1.0,1.0,2.0,2.0,10.0,7.0,5.0,1.0,16.0,4.0,2.0,0.0,1162.0,63.0,4.0
2346,0.0,14.0,5.0,4.0,5.0,34.0,3405.0,17.0,9149.0,3055.0,5.13,17.19,7.24,513.0,5856.0,10.1,0.45,16443.0,4950.0,13.0,30.0,15.0,2381.0,11115.0,14.0,1.0,4.0,22.0,7.0,15.0,10.0,20256.0,38833.0,34.0,114.0,48.0,38833.0,1.0,1.0,67.0,3.0,8.0,5.0,2.0,4.0,7.0,14.0,5.0,4.0,5.0,5.0,4.0,2042.0,73.0,6.0
820,0.0,2.0,0.0,2.0,0.0,98.0,193.0,58.0,7980.0,721.0,6.37,21.49,15.92,154.0,7202.0,7.16,6.37,6915.0,604.0,26.0,21.0,16.0,193.0,6541.0,9.0,2.0,4.0,7.0,13.0,16.0,4.0,906.0,9049.0,8.0,27.0,20.0,9049.0,7.0,6.0,9.0,8.0,2.0,2.0,2.0,10.0,7.0,2.0,13.0,2.0,13.0,2.0,0.0,190.0,49.0,1.0
156,16.0,152.0,59.0,47.0,46.0,281.0,132704.0,228.0,11458.0,3770.0,6.17,19.73,8.36,2137.0,7371.0,7.26,1.18,34043.0,16290.0,34.0,54.0,29.0,16228.0,21510.0,17.0,4.0,3.0,31.0,23.0,29.0,4.0,234048.0,457657.0,383.0,1225.0,519.0,457657.0,46.0,20.0,451.0,73.0,18.0,51.0,1.0,32.0,16.0,152.0,59.0,47.0,46.0,51.0,32.0,4752.0,93.0,13.0
13403,0.0,8.0,2.0,3.0,3.0,5.0,6532.0,12.0,5055.0,2142.0,11.22,9.15,2.49,2715.0,2794.0,4.57,1.13,7058.0,2912.0,5.0,15.0,3.0,6532.0,3879.0,8.0,2.0,4.0,8.0,7.0,3.0,4.0,5152.0,6721.0,27.0,22.0,6.0,6721.0,7.0,6.0,11.0,20.5,3.0,3.0,2.0,10.0,7.0,8.0,2.0,3.0,3.0,3.0,0.0,3424.0,0.0,14.0
2600,0.0,2.0,1.0,0.0,1.0,98.0,1779.0,58.0,4884.0,2098.0,8.34,5.78,1.93,1142.0,2447.0,1.93,0.64,7611.0,3269.0,26.0,9.0,3.0,1779.0,3812.0,3.0,2.0,4.0,3.0,13.0,3.0,2.0,3269.0,3812.0,13.0,9.0,3.0,3812.0,7.0,6.0,3.0,1.0,1.0,1.0,2.0,10.0,7.0,2.0,1.0,16.0,1.0,1.0,0.0,453.0,28.0,2.0
363,4.0,20.0,3.0,7.0,10.0,116.0,41537.0,124.0,8121.0,2150.0,6.68,19.73,7.26,4078.0,5821.0,8.74,0.39,17492.0,5559.0,36.0,43.0,20.0,8095.0,14070.0,43.0,1.0,3.0,23.0,34.0,20.0,4.0,21899.0,59297.0,68.0,201.0,74.0,59297.0,2.0,1.0,89.0,4.0,3.0,8.0,2.0,5.0,4.0,20.0,3.0,7.0,10.0,8.0,5.0,386.0,49.0,1.0
5455,1.0,19.0,6.0,4.0,9.0,5.0,5468.0,2.0,7713.0,1243.0,10.61,15.49,7.12,763.0,6400.0,6.42,2.65,14613.0,2908.0,4.0,33.0,12.0,3029.0,13776.0,33.0,2.0,4.0,23.0,2.0,12.0,1.0,8908.0,45860.0,76.0,111.0,51.0,45860.0,7.0,6.0,46.0,19.0,4.0,7.0,2.0,3.0,1.0,19.0,6.0,4.0,9.0,7.0,3.0,1110.0,1.0,5.0
11785,2.0,18.0,9.0,4.0,5.0,30.0,21595.0,29.0,9012.0,2470.0,7.24,14.6,4.82,2742.0,6192.0,4.57,0.89,14610.0,6795.0,13.0,37.0,13.0,11471.0,10620.0,10.0,2.0,4.0,11.0,19.0,13.0,2.0,19455.0,48769.0,57.0,115.0,38.0,48769.0,6.0,2.0,36.0,7.0,4.0,7.0,2.0,3.0,2.0,18.0,9.0,4.0,5.0,7.0,3.0,438.0,63.0,1.0
8869,2.0,11.0,3.0,2.0,6.0,134.0,88534.0,59.0,935.0,216.0,6.39,2.58,0.37,10873.0,696.0,1.6,1.13,5991.0,1471.0,30.0,16.0,2.0,19634.0,4333.0,8.0,2.0,4.0,11.0,16.0,2.0,1.0,1756.0,5670.0,52.0,21.0,3.0,5670.0,7.0,6.0,13.0,20.5,4.0,6.0,2.0,2.0,2.0,11.0,3.0,2.0,6.0,6.0,2.0,3337.0,27.0,11.0
5252,72.0,684.0,184.0,232.0,267.0,1745.0,1019218.0,1018.0,9309.0,2614.0,8.18,19.25,7.44,3722.0,6403.0,7.41,1.22,43981.0,17637.0,36.0,53.0,26.0,19676.0,25221.0,28.0,2.0,5.0,32.0,34.0,26.0,10.0,715605.0,1753216.0,2240.0,5270.0,2038.0,1753216.0,45.0,112.0,2028.0,333.0,113.0,224.0,7.0,104.0,72.0,684.0,184.0,232.0,267.0,224.0,104.0,6962.0,86.0,17.0
5837,2.0,35.0,13.0,11.0,11.0,76.0,7232.0,40.0,8912.0,2662.0,7.64,16.94,6.66,502.0,6056.0,5.83,0.76,18604.0,6703.0,11.0,35.0,16.0,5112.0,11655.0,14.0,4.0,4.0,15.0,13.0,16.0,1.0,38350.0,87247.0,110.0,244.0,96.0,87247.0,14.0,3.0,84.0,11.0,9.0,14.0,2.0,5.0,2.0,35.0,13.0,11.0,11.0,14.0,5.0,2732.0,87.0,8.0
958,6.0,56.0,23.0,19.0,14.0,70.0,12124.0,44.0,12899.0,4631.0,6.7,21.08,8.07,593.0,8092.0,6.99,0.88,30208.0,13295.0,10.0,53.0,20.0,7052.0,16148.0,23.0,2.0,4.0,19.0,11.0,20.0,4.0,94703.0,165474.0,137.0,431.0,165.0,165474.0,8.0,3.0,143.0,18.0,10.0,18.0,2.0,8.0,6.0,56.0,23.0,19.0,14.0,18.0,8.0,3834.0,27.0,13.0
1822,28.0,108.0,31.0,34.0,43.0,603.0,301325.0,453.0,9016.0,2635.0,5.64,19.6,8.01,6592.0,6200.0,5.71,1.99,20347.0,7570.0,40.0,52.0,20.0,18454.0,13484.0,19.0,2.0,4.0,24.0,37.0,20.0,7.0,120443.0,283439.0,258.0,896.0,366.0,283439.0,9.0,12.0,261.0,91.0,18.0,39.0,1.0,20.0,28.0,108.0,31.0,34.0,43.0,39.0,20.0,1640.0,73.0,6.0
7775,1.0,12.0,4.0,4.0,4.0,98.0,1814.0,58.0,7779.0,2083.0,8.94,11.8,3.76,324.0,5538.0,6.08,1.43,9249.0,4108.0,26.0,30.0,12.0,1013.0,6400.0,10.0,2.0,3.0,18.0,13.0,12.0,4.0,11648.0,30965.0,50.0,66.0,21.0,30965.0,7.0,2.0,34.0,8.0,5.0,6.0,2.0,10.0,1.0,12.0,4.0,4.0,4.0,6.0,0.0,267.0,28.0,1.0
1792,1.0,5.0,4.0,0.0,0.0,98.0,1200.0,13.0,6830.0,1758.0,8.1,12.15,4.34,347.0,5040.0,2.31,1.74,8494.0,3309.0,26.0,18.0,7.0,1200.0,6715.0,7.0,2.0,3.0,7.0,8.0,7.0,2.0,6077.0,17423.0,28.0,42.0,15.0,17423.0,7.0,1.0,8.0,6.0,2.0,3.0,2.0,10.0,1.0,5.0,4.0,16.0,13.0,3.0,0.0,872.0,2.0,4.0
10997,30.0,315.0,121.0,89.0,105.0,175.0,32796.0,136.0,12083.0,3069.0,7.84,20.37,9.96,245.0,8656.0,5.62,1.73,31145.0,9070.0,16.0,50.0,28.0,2524.0,23147.0,21.0,4.0,4.0,25.0,8.0,28.0,15.0,411517.0,1160646.0,1051.0,2731.0,1336.0,1160646.0,84.0,32.0,753.0,232.0,47.0,112.0,3.0,62.0,30.0,315.0,121.0,89.0,105.0,112.0,62.0,841.0,38.0,3.0
9009,11.0,98.0,34.0,32.0,32.0,291.0,150532.0,186.0,9963.0,3196.0,7.9,15.89,7.21,2965.0,6377.0,5.65,1.1,32035.0,12448.0,45.0,48.0,33.0,22676.0,19229.0,18.0,1.0,4.0,22.0,32.0,33.0,4.0,162243.0,323750.0,401.0,807.0,366.0,323750.0,10.0,5.0,287.0,56.0,20.0,42.0,2.0,20.0,11.0,98.0,34.0,32.0,32.0,42.0,20.0,2742.0,95.0,10.0
5991,33.0,416.0,152.0,144.0,120.0,183.0,90679.0,355.0,19537.0,4409.0,7.61,20.85,9.75,541.0,7715.0,6.64,1.52,82767.0,16601.0,24.0,62.0,33.0,13292.0,22103.0,20.0,4.0,6.0,25.0,22.0,33.0,12.0,738764.0,1292899.0,1275.0,3494.0,1633.0,1292899.0,62.0,60.0,1112.0,254.0,70.0,137.0,1.0,66.0,33.0,416.0,152.0,144.0,120.0,137.0,66.0,3953.0,23.0,17.0
6439,1.0,15.0,5.0,5.0,5.0,26.0,29872.0,11.0,9508.0,3010.0,8.44,13.21,5.32,5479.0,6466.0,4.04,1.1,23010.0,9600.0,18.0,20.0,14.0,12783.0,13410.0,8.0,2.0,3.0,9.0,6.0,14.0,4.0,16409.0,35252.0,46.0,72.0,29.0,35252.0,7.0,2.0,22.0,6.0,5.0,6.0,2.0,1.0,1.0,15.0,5.0,5.0,5.0,6.0,1.0,803.0,26.0,3.0
12517,1.0,23.0,8.0,6.0,9.0,98.0,495.0,5.0,12507.0,3680.0,7.46,18.13,10.53,72.44,8667.0,7.31,1.9,17859.0,7385.0,26.0,27.0,17.0,495.0,10717.0,9.0,2.0,4.0,13.0,7.0,17.0,4.0,25172.0,59277.0,51.0,124.0,72.0,59277.0,7.0,6.0,50.0,13.0,3.0,7.0,2.0,4.0,1.0,23.0,8.0,6.0,9.0,7.0,4.0,161.0,79.0,0.0
10453,38.0,168.0,25.0,111.0,32.0,52.0,37574.0,24.0,16643.0,3865.0,7.33,25.57,15.32,575.0,12051.0,9.18,3.14,49842.0,12288.0,26.0,65.0,39.0,20867.0,37847.0,22.0,1.0,5.0,30.0,17.0,39.0,16.0,252597.0,787549.0,479.0,1671.0,1001.0,787549.0,6.0,21.0,600.0,205.0,20.0,55.0,3.0,32.0,38.0,168.0,25.0,111.0,32.0,55.0,32.0,1580.0,83.0,4.0
6559,9.0,58.0,20.0,26.0,12.0,76.0,98706.0,100.0,12267.0,4776.0,6.29,19.2,9.53,4773.0,7128.0,8.85,1.6,27389.0,15122.0,33.0,42.0,23.0,13842.0,17882.0,17.0,4.0,4.0,25.0,20.0,23.0,7.0,98781.0,147419.0,130.0,397.0,197.0,147419.0,15.0,3.0,183.0,33.0,14.0,23.0,2.0,9.0,9.0,58.0,20.0,26.0,12.0,23.0,9.0,1612.0,73.0,5.0
5500,50.0,237.0,56.0,111.0,70.0,1082.0,502788.0,859.0,10692.0,3294.0,6.03,21.14,9.98,4478.0,7237.0,7.59,1.91,34705.0,14754.0,59.0,58.0,34.0,22795.0,21883.0,58.0,2.0,5.0,28.0,47.0,34.0,7.0,369824.0,812552.0,677.0,2374.0,1121.0,812552.0,34.0,34.0,852.0,215.0,30.0,95.0,1.0,64.0,50.0,237.0,56.0,111.0,70.0,95.0,64.0,2022.0,96.0,5.0
6078,1.0,7.0,1.0,2.0,4.0,5.0,41762.0,2.0,10192.0,2479.0,7.18,22.25,8.61,2052.0,7533.0,10.05,1.44,7135.0,1639.0,5.0,23.0,8.0,12768.0,5246.0,12.0,2.0,4.0,10.0,1.0,8.0,4.0,3455.0,10496.0,10.0,31.0,12.0,10496.0,7.0,6.0,14.0,2.0,2.0,3.0,2.0,1.0,1.0,7.0,1.0,2.0,4.0,3.0,1.0,1653.0,58.0,7.0
12489,165.0,1080.0,286.0,426.0,367.0,2694.0,1413748.0,1866.0,10531.0,3181.0,6.14,19.48,8.53,3242.0,7200.0,5.82,1.36,32178.0,14384.0,63.0,60.0,33.0,22672.0,23538.0,27.0,5.0,4.0,31.0,44.0,33.0,8.0,1387258.0,3139883.0,2679.0,8497.0,3722.0,3139883.0,92.0,104.0,2536.0,591.0,149.0,375.0,9.0,217.0,165.0,1080.0,286.0,426.0,367.0,375.0,217.0,1292.0,54.0,5.0
7757,6.0,43.0,8.0,13.0,22.0,98.0,45.0,58.0,8620.0,1174.0,8.02,20.84,13.95,2.3,7205.0,6.28,5.67,19845.0,7417.0,26.0,47.0,31.0,45.0,16937.0,47.0,4.0,3.0,28.0,1.0,31.0,4.0,22990.0,141050.0,157.0,408.0,273.0,141050.0,24.0,3.0,123.0,111.0,8.0,21.0,2.0,13.0,6.0,43.0,8.0,13.0,22.0,21.0,13.0,540.0,9.0,2.0
5442,25.0,243.0,67.0,76.0,100.0,711.0,355650.0,478.0,8512.0,2424.0,8.06,16.51,7.6,3097.0,5888.0,4.28,1.68,27934.0,12941.0,43.0,45.0,26.0,17317.0,15212.0,21.0,3.0,5.0,25.0,30.0,26.0,3.0,278376.0,676160.0,925.0,1896.0,873.0,676160.0,56.0,18.0,492.0,193.0,51.0,98.0,2.0,47.0,25.0,243.0,67.0,76.0,100.0,98.0,47.0,3822.0,44.0,13.0
6571,0.0,10.0,3.0,4.0,3.0,4.0,41762.0,19.0,10822.0,3176.0,7.79,15.57,3.63,2052.0,7489.0,8.05,0.26,17919.0,4464.0,3.0,37.0,7.0,12768.0,13035.0,15.0,1.0,3.0,19.0,10.0,7.0,1.0,12235.0,28856.0,30.0,60.0,14.0,28856.0,1.0,2.0,31.0,1.0,2.0,3.0,2.0,1.0,7.0,10.0,3.0,4.0,3.0,3.0,1.0,1454.0,62.0,5.0
